time_ms,value
1111309,993
1111409,994
1111509,994
1111609,993
1111709,993
1111809,993
1111909,994
1112009,993
1112109,993
1112209,993
1112309,994
1112409,994
1112509,994
1112609,994
1112709,994
1112809,994
1112909,994
1113009,994
1113109,994
1113209,993
1113309,993
1113409,993
1113509,994
1113609,995
1113709,994
1113809,993
1113909,993
1114009,994
1114109,994
1114209,994
1114309,993
1114409,993
1114509,994
1114609,993
1114709,994
1114809,994
1114909,994
1115009,994
1115109,993
1115209,993
1115309,993
1115409,994
1115509,993
1115609,993
1115709,994
1115809,993
1115909,994
1116009,993
1116109,993
1116209,993
1116309,994
1116409,993
1116509,993
1116609,994
1116709,993
1116809,993
1116909,993
1117009,994
1117109,993
1117209,993
1117309,992
1117409,994
1117509,994
1117609,993
1117709,994
1117809,993
1117909,993
1118009,994
1118109,994
1118209,993
1118309,993
1118409,994
1118509,994
1118609,994
1118709,993
1118809,994
1118909,993
1119009,995
1119109,994
1119209,994
1119309,994
1119409,994
1119509,994
1119609,993
1119709,994
1119809,994
1119909,994
1120009,994
1120109,993
1120209,994
1120309,994
1120409,994
1120509,994
1120609,994
1120709,994
1120809,993
1120909,994
1121009,993
1121109,994
1121209,993
1121309,994
1121409,993
1121509,993
1121609,993
1121709,993
1121809,993
1121909,994
1122009,993
1122109,992
1122209,994
1122309,993
1122409,994
1122509,993
1122609,994
1122709,994
1122809,994
1122909,993
1123009,994
1123109,993
1123209,994
1123309,993
1123409,994
1123509,994
1123609,994
1123709,993
1123809,994
1123909,993
1124009,993
1124109,994
1124209,995
1124309,993
1124409,993
1124509,993
1124609,994
1124709,993
1124809,994
1124909,993
1125009,994
1125109,994
1125209,994
1125309,994
1125409,994
1125509,994
1125609,994
1125709,994
1125809,993
1125909,994
1126009,994
1126109,993
1126209,994
1126309,994
1126409,994
1126509,993
1126609,994
1126709,994
1126809,994
1126909,994
1127009,993
1127109,993
1127209,993
1127309,994
1127409,994
1127509,993
1127609,994
1127709,993
1127809,993
1127909,993
1128009,994
1128109,994
1128209,993
1128309,994
1128409,994
1128509,993
1128609,994
1128709,993
1128809,994
1128909,994
1129009,993
1129109,993
1129209,994
1129309,993
1129409,994
1129509,994
1129609,994
1129709,994
1129809,994
1129909,995
1130009,994
1130109,994
1130209,994
1130309,993
1130409,994
1130509,993
1130609,993
1130709,994
1130809,993
1130909,993
1131009,994
1131109,994
1131209,994
1131309,993
1131409,994
1131509,994
1131609,992
1131709,994
1131809,994
1131909,993
1132009,993
1132109,993
1132209,993
1132309,993
1132409,994
1132509,993
1132609,994
1132709,994
1132809,994
1132909,994
1133009,993
1133109,993
1133209,993
1133309,993
1133409,993
1133509,994
1133609,994
1133709,994
1133809,994
1133909,993
1134009,994
1134109,994
1134209,993
1134309,994
1134409,994
1134509,994
1134609,993
1134709,994
1134809,994
1134909,994
1135009,993
1135109,993
1135209,993
1135309,994
1135409,994
1135509,994
1135609,994
1135709,993
1135809,993
1135909,994
1136009,993
1136109,993
1136209,994
1136309,993
1136409,994
1136509,992
1136609,993
1136709,994
1136809,994
1136909,994
1137009,993
1137109,994
1137209,993
1137309,993
1137409,994
1137509,994
1137609,994
1137709,993
1137809,994
1137909,994
1138009,993
1138109,994
1138209,994
1138309,993
1138409,993
1138509,993
1138609,993
1138709,994
1138809,994
1138909,993
1139009,993
1139109,993
1139209,993
1139309,994
1139409,993
1139509,994
1139609,993
1139709,992
1139809,994
1139909,993
1140009,993
1140109,992
1140209,994
1140309,995
1140409,994
1140509,993
1140609,993
1140709,993
1140809,994
1140909,993
1141009,994
1141109,993
1141209,993
1141309,993
1141409,994
1141509,994
1141609,994
1141709,993
1141809,994
1141909,993
1142009,994
1142109,993
1142209,993
1142309,994
1142409,993
1142509,994
1142609,994
1142709,994
1142809,994
1142909,994
1143009,993
1143109,994
1143209,994
1143309,993
1143409,994
1143509,994
1143609,993
1143709,994
1143809,994
1143909,994
1144009,994
1144109,994
1144209,993
1144309,993
1144409,994
1144509,994
1144609,994
1144709,993
1144809,994
1144909,992
1145009,994
1145109,994
1145209,994
1145309,993
1145409,993
1145509,993
1145609,993
1145709,993
1145809,993
1145909,993
1146009,993
1146109,993
1146209,993
1146309,993
1146409,993
1146509,993
1146609,994
1146709,993
1146809,994
1146909,993
1147009,993
1147109,995
1147209,993
1147309,993
1147409,994
1147509,993
1147609,994
1147709,993
1147809,993
1147909,993
1148009,994
1148109,994
1148209,994
1148309,994
1148409,993
1148509,994
1148609,994
1148709,993
1148809,992
1148909,993
1149009,994
1149109,993
1149209,993
1149309,994
1149409,994
1149509,994
1149609,994
1149709,993
1149809,994
1149909,994
1150009,993
1150109,994
1150209,993
1150309,993
1150409,994
1150509,994
1150609,993
1150709,994
1150809,994
1150909,994
1151009,994
1151109,994
1151209,995
1151309,994
1151409,994
1151509,995
1151609,995
1151709,994
1151809,994
1151909,993
1152009,993
1152109,993
1152209,994
1152309,993
1152409,993
1152509,994
1152609,993
1152709,993
1152809,994
1152909,993
1153009,994
1153109,994
1153209,993
1153309,994
1153409,994
1153509,994
1153609,995
1153709,994
1153809,993
1153909,994
1154009,994
1154109,994
1154209,994
1154309,994
1154409,993
1154509,993
1154609,994
1154709,994
1154809,993
1154909,994
1155009,993
1155109,993
1155209,994
1155309,994
1155409,993
1155509,993
1155609,994
1155709,994
1155809,994
1155909,994
1156009,994
1156109,993
1156209,993
1156309,994
1156409,994
1156509,994
1156609,993
1156709,994
1156809,993
1156909,993
1157009,993
1157109,993
1157209,993
1157309,993
1157409,993
1157509,993
1157609,993
1157709,994
1157809,993
1157909,994
1158009,993
1158109,993
1158209,994
1158309,993
1158409,994
1158509,993
1158609,993
1158709,993
1158809,994
1158909,993
1159009,994
1159109,993
1159209,992
1159309,994
1159409,994
1159509,993
1159609,994
1159709,994
1159809,994
1159909,993
1160009,993
1160109,994
1160209,993
1160309,994
1160409,994
1160509,993
1160609,993
1160709,994
1160809,993
1160909,993
1161009,993
1161109,993
1161209,994
1161309,995
1161409,993
1161509,994
1161609,994
1161709,994
1161809,994
1161909,993
1162009,994
1162109,994
1162209,993
1162309,994
1162409,993
1162509,994
1162609,994
1162709,994
1162809,994
1162909,994
1163009,994
1163109,993
1163209,994
1163309,992
1163409,994
1163509,994
1163609,993
1163709,995
1163809,993
1163909,993
1164009,994
1164109,994
1164209,993
1164309,994
1164409,993
1164509,994
1164609,994
1164709,992
1164809,994
1164909,994
1165009,993
1165109,992
1165209,993
1165309,994
1165409,992
1165509,994
1165609,994
1165709,993
1165809,994
1165909,994
1166009,995
1166109,995
1166209,993
1166309,993
1166409,993
1166509,993
1166609,993
1166709,994
1166809,993
1166909,994
1167009,994
1167109,993
1167209,993
1167309,994
1167409,993
1167509,993
1167609,994
1167709,994
1167809,993
1167909,993
1168009,993
1168109,993
1168209,993
1168309,993
1168409,993
1168509,994
1168609,993
1168709,994
1168809,993
1168909,993
1169009,993
1169109,993
1169209,994
1169309,994
1169409,994
1169509,993
1169609,993
1169709,994
1169809,993
1169909,994
1170009,994
1170109,994
1170209,994
1170309,995
1170409,994
1170509,994
1170609,994
1170709,994
1170809,993
1170909,993
1171009,993
1171109,994
1171209,993
1171309,993
1171409,993
1171509,995
1171609,994
1171709,994
1171809,993
1171909,994
1172009,993
1172109,993
1172209,993
1172309,994
1172409,993
1172509,994
1172609,995
1172709,994
1172809,993
1172909,993
1173009,994
1173109,994
1173209,994
1173309,993
1173409,994
1173509,994
1173609,994
1173709,993
1173809,993
1173909,993
1174009,994
1174109,994
1174209,994
1174309,994
1174409,994
1174509,994
1174609,994
1174709,994
1174809,992
1174909,993
1175009,993
1175109,993
1175209,993
1175309,994
1175409,992
1175509,994
1175609,994
1175709,994
1175809,993
1175909,993
1176009,994
1176109,994
1176209,993
1176309,993
1176409,994
1176509,993
1176609,994
1176709,993
1176809,995
1176909,994
1177009,994
1177109,993
1177209,994
1177309,993
1177409,994
1177509,993
1177609,993
1177709,994
1177809,994
1177909,993
1178009,993
1178109,994
1178209,992
1178309,993
1178409,993
1178509,993
1178609,993
1178709,995
1178809,994
1178909,994
1179009,994
1179109,994
1179209,994
1179309,994
1179409,994
1179509,993
1179609,993
1179709,993
1179809,993
1179909,993
1180009,993
1180109,994
1180209,993
1180309,994
1180409,993
1180509,994
1180609,993
1180709,993
1180809,995
1180909,994
1181009,994
1181109,993
1181209,994
1181309,993
1181409,994
1181509,994
1181609,994
1181709,995
1181809,993
1181909,993
1182009,994
1182109,994
1182209,994
1182309,994
1182409,994
1182509,994
1182609,994
1182709,994
1182809,994
1182909,993
1183009,994
1183109,993
1183209,993
1183309,993
1183409,993
1183509,993
1183609,993
1183709,994
1183809,993
1183909,993
1184009,993
1184109,992
1184209,994
1184309,994
1184409,993
1184509,994
1184609,993
1184709,994
1184809,994
1184909,993
1185009,993
1185109,994
1185209,994
1185309,993
1185409,993
1185509,993
1185609,994
1185709,993
1185809,994
1185909,994
1186009,994
1186109,993
1186209,993
1186309,993
1186409,993
1186509,994
1186609,993
1186709,993
1186809,993
1186909,993
1187009,993
1187109,994
1187209,993
1187309,994
1187409,994
1187509,993
1187609,993
1187709,993
1187809,993
1187909,993
1188009,993
1188109,993
1188209,995
1188309,994
1188409,993
1188509,993
1188609,993
1188709,993
1188809,993
1188909,994
1189009,994
1189109,994
1189209,994
1189309,993
1189409,992
1189509,993
1189609,993
1189709,993
1189809,994
1189909,994
1190009,993
1190109,994
1190209,993
1190309,993
1190409,993
1190509,994
1190609,993
1190709,993
1190809,993
1190909,994
1191009,993
1191109,994
1191209,994
1191309,994
1191409,994
1191509,994
1191609,992
1191709,994
1191809,994
1191909,994
1192009,994
1192109,995
1192209,993
1192309,993
1192409,994
1192509,992
1192609,993
1192709,993
1192809,993
1192909,993
1193009,994
1193109,994
1193209,993
1193309,993
1193409,995
1193509,994
1193609,994
1193709,993
1193809,993
1193909,994
1194009,994
1194109,994
1194209,993
1194309,994
1194409,993
1194509,993
1194609,993
1194709,993
1194809,994
1194909,993
1195009,994
1195109,993
1195209,993
1195309,993
1195409,993
1195509,993
1195609,994
1195709,993
1195809,994
1195909,993
1196009,993
1196109,993
1196209,993
1196309,994
1196409,993
1196509,994
1196609,993
1196709,993
1196809,994
1196909,992
1197009,993
1197109,994
1197209,994
1197309,994
1197409,993
1197509,994
1197609,992
1197709,994
1197809,993
1197909,994
1198009,993
1198109,994
1198209,994
1198309,994
1198409,993
1198509,993
1198609,994
1198709,994
1198809,993
1198909,993
1199009,993
1199109,993
1199209,993
1199309,993
1199409,994
1199509,994
1199609,992
1199709,993
1199809,993
1199909,994
1200009,994
1200109,994
1200209,993
1200309,993
1200409,993
1200509,993
1200609,993
1200709,993
1200809,993
1200909,993
1201009,994
1201109,993
1201209,994
1201309,993
1201409,993
1201509,994
